utimesec    54431.971321
stimesec    262.434244
ru_maxrss   419120
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   12549444
ru_majflt   1
ru_nswap    0
ru_inblock  144
ru_oublock  15944
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    11751184
ru_nivcsw   9602451
