utimesec    299247.468835
stimesec    1357.836722
ru_maxrss   764412
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   3190163
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  24
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    120832476
ru_nivcsw   49909648
