utimesec    11890.127797
stimesec    40.321645
ru_maxrss   502752
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1156775
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  15968
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2302200
ru_nivcsw   2056609
