utimesec    14903.407534
stimesec    80.338166
ru_maxrss   1641824
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   51172708
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  62624
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    376511
ru_nivcsw   1979616
