utimesec    13171.909255
stimesec    44.893202
ru_maxrss   502404
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1241436
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  15944
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2444291
ru_nivcsw   2183378
