utimesec    1626.828081
stimesec    1.341022
ru_maxrss   740052
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   541435
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  21344
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    24256
ru_nivcsw   153459
