utimesec    48376.851690
stimesec    157.657632
ru_maxrss   420784
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   680895
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  15976
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    10628523
ru_nivcsw   7890618
