utimesec    1040.294390
stimesec    16.429318
ru_maxrss   365268
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1691564
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  17720
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    301856
ru_nivcsw   185579
