utimesec    192.808095
stimesec    2.087635
ru_maxrss   818320
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   536932
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  5336
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    61674
ru_nivcsw   25886
